"subscription_length","vehicle_age","customer_age","region_density","airbags","displacement","cylinder","turning_radius","length","width","gross_weight","ncap_rating"
10.8,1.8,57,8794,2,1197,4,4.8,3845,1735,1335,2
11.2,2.2,49,27003,6,1493,4,5.2,4300,1790,1720,3
9.1,0.4,47,27003,2,796,3,4.6,3445,1515,1185,0
2.5,1.6,40,17804,2,796,3,4.6,3445,1515,1185,0
10.9,2.8,37,6112,2,1197,4,4.8,3845,1735,1335,2
5.4,2.4,39,8794,6,1493,4,5.2,4300,1790,1720,3
6.9,1.6,41,7788,2,999,3,5,3731,1579,1155,2
10.7,2.8,52,8794,6,1493,4,5.2,4300,1790,1720,3
1.6,1.4,47,5410,2,1197,4,4.8,3845,1735,1335,2
1.4,2.4,40,34791,2,1498,4,4.9,3995,1695,1051,4
7.6,2,49,73430,6,1197,4,4.85,3990,1745,1410,0
4.6,3,43,27742,2,1498,4,4.9,3995,1695,1051,4
4.5,1.2,43,27003,2,796,3,4.6,3445,1515,1185,0
8,4,44,8794,6,1493,4,5.2,4300,1790,1720,3
11.4,2.2,36,8794,2,1197,4,4.8,3845,1735,1335,2
12.4,1,49,7788,2,796,3,4.6,3445,1515,1185,0
2.1,1,49,27003,2,796,3,4.6,3445,1515,1185,0
0.4,2,41,27003,6,1493,4,5.2,4300,1790,1720,3
5.4,0.6,40,34738,2,796,3,4.6,3445,1515,1185,0
6.9,3,40,34738,6,1493,4,5.2,4300,1790,1720,3
1.9,0.8,52,17804,2,796,3,4.6,3445,1515,1185,0
6.2,0.2,40,4076,2,796,3,4.6,3445,1515,1185,0
1.9,0.6,45,6112,6,1493,4,5.2,4300,1790,1720,3
10.4,1.6,52,5410,2,1498,4,4.9,3995,1695,1051,4
0.8,0.2,47,4076,6,1493,4,5.2,4300,1790,1720,3
2.7,0.8,35,34738,2,796,3,4.6,3445,1515,1185,0
0.8,0,37,6112,2,998,3,4.7,3655,1620,1340,2
0.8,0.4,47,4076,2,999,3,5,3731,1579,1155,2
3,1.6,37,27003,6,1493,4,5.2,4300,1790,1720,3
6.2,3.6,36,8794,2,998,3,4.7,3655,1620,1340,2
3.8,0.8,50,27003,2,998,3,4.7,3655,1620,1340,2
0.8,1.2,41,17804,2,1197,4,4.8,3845,1735,1335,2
10.2,2.4,61,8794,2,1197,4,4.8,3845,1735,1335,2
10.8,2,38,8794,2,998,3,4.7,3655,1620,1340,2
10.3,3.2,46,27003,2,1498,4,4.9,3995,1695,1051,4
10.5,1,56,8794,2,1197,4,4.8,3845,1735,1335,2
7.7,0.4,58,4076,2,796,3,4.6,3445,1515,1185,0
6.7,0.4,43,8794,6,1493,4,5.2,4300,1790,1720,3
9.4,0.4,53,7788,2,796,3,4.6,3445,1515,1185,0
9.8,1.4,44,8794,6,1493,4,5.2,4300,1790,1720,3
11,1.8,49,8794,6,1493,4,5.2,4300,1790,1720,3
0.4,0,48,34738,2,796,3,4.6,3445,1515,1185,0
10.6,2.6,41,7788,2,1197,4,4.8,3995,1735,1335,2
11,1.8,46,34738,6,1493,4,5.2,4300,1790,1720,3
1.7,2.4,46,8794,2,998,3,4.7,3655,1620,1340,2
5.3,0,42,27003,2,796,3,4.6,3445,1515,1185,0
11.1,1.8,36,27003,2,1197,4,4.8,3845,1735,1335,2
6.6,0.6,46,6108,2,796,3,4.6,3445,1515,1185,0
3.9,0,39,34791,2,796,3,4.6,3445,1515,1185,0
4.9,0.4,52,34791,2,796,3,4.6,3445,1515,1185,0
0.8,2.2,40,27003,2,1197,4,4.8,3845,1735,1335,2
9.4,3,47,8794,2,1197,4,4.8,3845,1735,1335,2
10.7,0.2,37,7788,2,1497,4,5,3990,1755,1490,5
8.1,0,39,6112,2,796,3,4.6,3445,1515,1185,0
0.7,0,42,4076,2,1497,4,5,3990,1755,1490,5
6.8,1.4,35,27003,2,1197,4,4.8,3845,1735,1335,2
11,3.2,56,8794,6,1493,4,5.2,4300,1790,1720,3
4.7,0.8,45,73430,2,1197,4,4.8,3845,1735,1335,2
8.9,3.4,65,7788,2,999,3,5,3731,1579,1155,2
6.4,0.4,45,73430,2,796,3,4.6,3445,1515,1185,0
9.7,3.6,54,4076,2,1197,4,4.8,3845,1735,1335,2
7.3,0.2,37,34738,2,796,3,4.6,3445,1515,1185,0
4.3,0.8,42,13051,2,796,3,4.6,3445,1515,1185,0
2.7,0.8,58,6112,2,796,3,4.6,3445,1515,1185,0
6.5,0.2,59,6112,2,796,3,4.6,3445,1515,1185,0
2.9,0.4,41,4076,2,796,3,4.6,3445,1515,1185,0
3.7,0.2,56,5410,6,1493,4,5.2,4300,1790,1720,3
5.4,0,36,73430,1,1196,4,4.5,3675,1475,1510,0
10.9,0.8,39,8794,2,1197,4,4.8,3845,1735,1335,2
0.9,2.8,68,17804,2,1197,4,4.8,3845,1735,1335,2
11.3,3.6,41,6112,6,1493,4,5.2,4300,1790,1720,3
2.8,2.6,36,34738,6,1493,4,5.2,4300,1790,1720,3
0.8,1,52,34738,6,1493,4,5.2,4300,1790,1720,3
11.9,0.8,54,7788,2,1199,3,5.1,3993,1811,1660,5
6,1.6,54,34738,2,1197,4,4.8,3845,1735,1335,2
10.4,0,48,290,2,796,3,4.6,3445,1515,1185,0
2.2,0.8,38,34738,2,796,3,4.6,3445,1515,1185,0
0.5,0,50,65567,2,796,3,4.6,3445,1515,1185,0
11.4,0.4,40,17804,6,1493,4,5.2,4300,1790,1720,3
11.8,2.6,40,17804,6,1493,4,5.2,4300,1790,1720,3
9.3,0.4,37,34738,2,796,3,4.6,3445,1515,1185,0
1.7,0,48,4076,2,796,3,4.6,3445,1515,1185,0
10.1,3.6,46,8794,6,1493,4,5.2,4300,1790,1720,3
1.2,1.8,35,5410,2,1197,4,4.8,3845,1735,1335,2
2.6,1.6,44,6108,1,1196,4,4.5,3675,1475,1510,0
9.8,1.2,37,8794,2,999,3,5,3731,1579,1155,2
10.9,2.2,63,34738,2,998,3,4.7,3655,1620,1340,2
11.8,0.2,44,5410,2,796,3,4.6,3445,1515,1185,0
0.6,0.4,38,27003,1,1196,4,4.5,3675,1475,1510,0
5.5,2.6,40,5410,6,1493,4,5.2,4300,1790,1720,3
4.2,2.4,42,5410,6,1493,4,5.2,4300,1790,1720,3
10.2,2.4,39,8794,2,1197,4,4.8,3845,1735,1335,2
1.7,2.4,55,8794,2,1197,4,4.8,3845,1735,1335,2
2.3,0,41,4076,2,796,3,4.6,3445,1515,1185,0
2.6,1,51,4990,6,1493,4,5.2,4300,1790,1720,3
2.2,2.6,40,5410,2,1199,3,5.1,3993,1811,1660,5
11.6,2.2,46,7788,2,1498,4,4.9,3995,1695,1051,4
3,2,44,290,2,1197,4,4.8,3845,1735,1335,2
0.6,0.2,57,4076,2,796,3,4.6,3445,1515,1185,0
0.9,1,37,34738,2,1197,4,4.8,3845,1735,1335,2
11.1,3,48,27003,2,1497,4,5,3990,1755,1490,5
2.4,0.2,38,34738,2,1197,4,4.8,3845,1735,1335,2
2.5,0.2,39,73430,2,1197,4,4.8,3845,1735,1335,2
8.5,0.8,58,8794,2,1197,4,4.8,3845,1735,1335,2
9.8,2.4,42,7788,6,1493,4,5.2,4300,1790,1720,3
2.3,0,40,4076,2,796,3,4.6,3445,1515,1185,0
10.2,2.2,45,27742,2,1197,4,4.8,3845,1735,1335,2
11.1,3.2,37,7788,2,1498,4,4.9,3995,1695,1051,4
11.3,1.8,53,27003,2,998,3,4.7,3655,1620,1340,2
6.5,1,41,35036,2,796,3,4.6,3445,1515,1185,0
7,0.4,38,7788,2,1197,4,4.8,3845,1735,1335,2
6.5,0.2,40,4076,2,1497,4,5,3990,1755,1490,5
11.5,1,41,8794,2,1197,4,4.8,3845,1735,1335,2
12.5,3.4,60,8794,2,1197,4,4.8,3845,1735,1335,2
0.3,2.8,50,8794,2,1197,4,4.8,3845,1735,1335,2
2.7,1.6,56,5410,2,1197,4,4.8,3845,1735,1335,2
2.5,3.4,47,73430,6,1493,4,5.2,4300,1790,1720,3
5.8,2.8,40,4076,6,1493,4,5.2,4300,1790,1720,3
11,1,48,7788,2,1197,4,4.8,3845,1735,1335,2
3.6,2,53,73430,2,1197,4,4.8,3845,1735,1335,2
3.3,0.4,55,5410,2,796,3,4.6,3445,1515,1185,0
2.2,0,45,17804,2,796,3,4.6,3445,1515,1185,0
2.5,0.8,48,4076,2,796,3,4.6,3445,1515,1185,0
3.5,3.2,39,7788,2,1197,4,4.8,3845,1735,1335,2
10.2,2.2,43,8794,6,1493,4,5.2,4300,1790,1720,3
10.5,4.6,49,27003,6,1493,4,5.2,4300,1790,1720,3
6.9,1.6,45,7788,6,1493,4,5.2,4300,1790,1720,3
11.2,3,61,8794,2,1197,4,4.8,3845,1735,1335,2
5.1,1,40,8794,2,998,3,4.7,3655,1620,1340,2
10.7,1,64,8794,2,1197,4,4.8,3845,1735,1335,2
6.4,4,36,8794,2,998,3,4.7,3655,1620,1340,2
8.7,1,49,17804,2,1197,4,4.8,3845,1735,1335,2
11.1,0.4,57,8794,2,1197,4,4.8,3845,1735,1335,2
7.7,0,52,27003,2,796,3,4.6,3445,1515,1185,0
2.6,0,39,73430,6,1493,4,5.2,4300,1790,1720,3
11.6,1.6,38,6112,6,1493,4,5.2,4300,1790,1720,3
11.1,0.6,35,8794,2,1197,4,4.8,3845,1735,1335,2
2.7,1.2,45,27003,2,999,3,5,3731,1579,1155,2
4.2,0.2,50,4990,2,796,3,4.6,3445,1515,1185,0
0.8,4.8,40,34738,2,1497,4,5,3990,1755,1490,5
1.1,0.4,48,6112,2,796,3,4.6,3445,1515,1185,0
2.5,2.8,47,8794,6,1493,4,5.2,4300,1790,1720,3
4.4,3.6,47,8794,6,1493,4,5.2,4300,1790,1720,3
2.3,0.8,60,4076,2,796,3,4.6,3445,1515,1185,0
3.3,0.6,58,4076,2,796,3,4.6,3445,1515,1185,0
2.4,0.6,35,16206,2,796,3,4.6,3445,1515,1185,0
3.2,1,35,34738,2,796,3,4.6,3445,1515,1185,0
3.7,2.6,51,8794,2,1197,4,4.8,3845,1735,1335,2
11.9,2,48,8794,6,1493,4,5.2,4300,1790,1720,3
1.4,3.2,39,34791,6,1493,4,5.2,4300,1790,1720,3
2.2,1,48,4076,2,796,3,4.6,3445,1515,1185,0
11.1,1,42,27003,2,1197,4,4.8,3845,1735,1335,2
1.7,0.2,39,17804,2,796,3,4.6,3445,1515,1185,0
7.9,1.8,35,27003,2,1197,4,4.8,3845,1735,1335,2
11.7,1,49,8794,2,1197,4,4.8,3845,1735,1335,2
10.1,3.8,50,8794,2,1197,4,4.8,3845,1735,1335,2
10.2,1.6,62,8794,6,1493,4,5.2,4300,1790,1720,3
2.9,1.4,40,7788,2,1197,4,4.8,3845,1735,1335,2
10.1,0.6,47,8794,2,1197,4,4.8,3845,1735,1335,2
4.4,2.8,39,27003,2,796,3,4.6,3445,1515,1185,0
2.2,1,50,8794,6,1493,4,5.2,4300,1790,1720,3
10.8,0.4,53,4076,2,796,3,4.6,3445,1515,1185,0
4.4,2.8,39,7788,6,1493,4,5.2,4300,1790,1720,3
5.1,0,50,73430,2,796,3,4.6,3445,1515,1185,0
0.9,0.6,37,6112,2,998,3,4.7,3655,1620,1340,2
5.4,4.2,44,27003,6,1493,4,5.2,4300,1790,1720,3
4.8,0.8,39,27003,6,1493,4,5.2,4300,1790,1720,3
10.1,0.6,40,13051,2,1197,4,4.8,3845,1735,1335,2
2.7,0.6,40,34791,6,1493,4,5.2,4300,1790,1720,3
0.9,2.8,44,34738,6,1493,4,5.2,4300,1790,1720,3
11.3,2.4,49,7788,2,1197,4,4.8,3845,1735,1335,2
0.2,0.4,54,27003,2,796,3,4.6,3445,1515,1185,0
7.9,1.4,44,7788,2,1197,4,4.8,3845,1735,1335,2
8,0.2,43,73430,2,796,3,4.6,3445,1515,1185,0
3.3,0.2,45,4076,2,796,3,4.6,3445,1515,1185,0
12.5,1.4,47,27003,6,1197,4,4.85,3990,1745,1410,0
11.5,2.4,41,7788,2,999,3,5,3731,1579,1155,2
9.3,0.4,44,17804,2,796,3,4.6,3445,1515,1185,0
0.8,0,50,16206,2,796,3,4.6,3445,1515,1185,0
6.6,3.4,43,27003,6,1493,4,5.2,4300,1790,1720,3
6.4,0.4,43,34738,2,796,3,4.6,3445,1515,1185,0
7.4,0.8,51,8794,6,1493,4,5.2,4300,1790,1720,3
10.5,0.2,48,27742,6,1493,4,5.2,4300,1790,1720,3
2.3,1.2,40,73430,2,796,3,4.6,3445,1515,1185,0
9.3,0,37,13051,2,796,3,4.6,3445,1515,1185,0
11.5,1.4,61,27003,2,1498,4,4.9,3995,1695,1051,4
4.5,0.4,47,6112,6,1493,4,5.2,4300,1790,1720,3
9.1,0.6,39,34738,2,1498,4,4.9,3995,1695,1051,4
1.7,1.4,40,8794,2,1197,4,4.8,3845,1735,1335,2
5.7,0.2,48,8794,6,1493,4,5.2,4300,1790,1720,3
9.4,2.2,45,27003,6,1493,4,5.2,4300,1790,1720,3
3.1,1.6,44,27003,2,796,3,4.6,3445,1515,1185,0
8,2.4,54,5410,2,1197,4,4.8,3845,1735,1335,2
2.4,2.4,43,6112,2,1197,4,4.8,3845,1735,1335,2
1.1,0,48,4076,2,796,3,4.6,3445,1515,1185,0
0.1,1.2,39,4076,6,1493,4,5.2,4300,1790,1720,3
7.3,0.4,47,73430,6,1493,4,5.2,4300,1790,1720,3
10.9,1,35,21622,2,998,3,4.7,3655,1620,1340,2
12.5,3.8,54,8794,6,1493,4,5.2,4300,1790,1720,3
1,1,46,27003,2,1197,4,4.8,3845,1735,1335,2
3.3,3.4,52,34738,6,1197,4,4.85,3990,1745,1410,0
0.4,1.4,61,6112,2,796,3,4.6,3445,1515,1185,0
0.6,0,37,34791,6,1197,4,4.85,3990,1745,1410,0
10.9,2.4,43,5410,6,1493,4,5.2,4300,1790,1720,3
5.3,0.8,54,4990,6,1493,4,5.2,4300,1790,1720,3
0.9,1.4,37,17804,2,1197,4,4.8,3845,1735,1335,2
9.9,2,40,8794,1,1196,4,4.5,3675,1475,1510,0
5.1,2.2,39,73430,6,1493,4,5.2,4300,1790,1720,3
5.3,1.8,36,73430,6,1197,4,4.85,3990,1745,1410,0
2.7,1.6,44,73430,2,1197,4,4.8,3845,1735,1335,2
3.6,0.4,47,7788,6,1493,4,5.2,4300,1790,1720,3
0.8,2,52,8794,2,1197,4,4.8,3845,1735,1335,2
3.8,0,37,65567,2,999,3,5,3731,1579,1155,2
6.4,0.6,35,6112,2,1197,4,4.8,3845,1735,1335,2
6.7,1.4,44,34738,2,1197,4,4.8,3995,1735,1335,2
3,0,44,16206,2,796,3,4.6,3445,1515,1185,0
10.5,5.4,40,8794,6,1493,4,5.2,4300,1790,1720,3
2.9,2.8,39,5410,6,1197,4,4.85,3990,1745,1410,0
4.2,0.6,35,73430,2,1197,4,4.8,3845,1735,1335,2
6.1,1.6,38,8794,1,1196,4,4.5,3675,1475,1510,0
8.6,0.2,50,34738,2,796,3,4.6,3445,1515,1185,0
1.7,0,37,6112,2,796,3,4.6,3445,1515,1185,0
11.7,3.2,50,8794,6,1493,4,5.2,4300,1790,1720,3
10,0,39,34791,2,1197,4,4.8,3845,1735,1335,2
9.2,1,41,34791,2,998,3,4.7,3655,1620,1340,2
1.4,0,37,5410,2,796,3,4.6,3445,1515,1185,0
11.3,3.2,41,8794,2,1197,4,4.8,3845,1735,1335,2
12.2,1,36,8794,2,1197,4,4.8,3845,1735,1335,2
4.2,2.6,39,17804,2,796,3,4.6,3445,1515,1185,0
1.4,0.2,47,34738,2,796,3,4.6,3445,1515,1185,0
10.5,1.8,62,34738,2,1197,4,4.8,3845,1735,1335,2
5.5,0,48,34791,2,1197,4,4.8,3845,1735,1335,2
2.2,0.2,50,4076,2,796,3,4.6,3445,1515,1185,0
6.2,1.8,44,34738,6,1197,4,4.85,3990,1745,1410,0
7.7,1.8,47,8794,6,1493,4,5.2,4300,1790,1720,3
0.5,3.2,48,8794,2,998,3,4.7,3655,1620,1340,2
12.2,3.8,52,7788,6,1197,4,4.85,3990,1745,1410,0
10.1,2.2,47,27003,2,998,3,4.7,3655,1620,1340,2
1.5,1,36,13051,6,1493,4,5.2,4300,1790,1720,3
11.1,2.4,42,7788,6,1493,4,5.2,4300,1790,1720,3
11.3,1.8,44,73430,2,1197,4,4.8,3845,1735,1335,2
12.5,0.4,35,35036,2,1498,4,4.9,3995,1695,1051,4
2,0.2,56,8794,2,1197,4,4.8,3845,1735,1335,2
9,1.2,39,7788,6,1197,4,4.85,3990,1745,1410,0
1.4,0,51,4990,2,1498,4,4.9,3995,1695,1051,4
5.3,3,53,34738,6,1197,4,4.85,3990,1745,1410,0
7.1,1.4,53,4076,2,796,3,4.6,3445,1515,1185,0
12.4,1,45,8794,6,1197,4,4.85,3990,1745,1410,0
1.9,2.4,43,5410,6,1493,4,5.2,4300,1790,1720,3
12.4,1.4,35,8794,6,1493,4,5.2,4300,1790,1720,3
7.6,1.2,61,7788,2,1197,4,4.8,3845,1735,1335,2
1.5,2,43,8794,6,1493,4,5.2,4300,1790,1720,3
10.4,1.6,41,4076,2,1498,4,4.9,3995,1695,1051,4
11.3,2.8,41,6112,2,1197,4,4.8,3845,1735,1335,2
12.3,0.4,50,17804,2,796,3,4.6,3445,1515,1185,0
4.9,3.4,42,8794,2,1498,4,4.9,3995,1695,1051,4
3.2,0.2,54,27003,2,1197,4,4.8,3845,1735,1335,2
0.9,0,39,34738,1,1196,4,4.5,3675,1475,1510,0
4.8,1.6,49,8794,2,1197,4,4.8,3845,1735,1335,2
11.4,1,36,7788,2,999,3,5,3731,1579,1155,2
11.5,0.8,44,7788,2,998,3,4.7,3655,1620,1340,2
0.7,0.6,49,4076,6,1493,4,5.2,4300,1790,1720,3
3.6,1,35,27003,6,1493,4,5.2,4300,1790,1720,3
10.2,0.4,60,34738,2,796,3,4.6,3445,1515,1185,0
5.9,2.6,39,34738,2,1197,4,4.8,3845,1735,1335,2
1.2,2,37,6112,2,796,3,4.6,3445,1515,1185,0
0.8,0.8,39,5410,2,999,3,5,3731,1579,1155,2
0.9,2.2,39,6112,2,1497,4,5,3990,1755,1490,5
6.2,0.4,50,73430,2,1497,4,5,3990,1755,1490,5
0.9,2.4,38,73430,2,998,3,4.7,3655,1620,1340,2
10.5,1.4,43,27003,1,1196,4,4.5,3675,1475,1510,0
6.5,2,44,34738,6,1493,4,5.2,4300,1790,1720,3
0.9,0.2,50,34738,2,1197,4,4.8,3845,1735,1335,2
8.7,0.2,45,16206,2,796,3,4.6,3445,1515,1185,0
4,0.8,49,34738,2,796,3,4.6,3445,1515,1185,0
4.2,0.6,35,5410,2,796,3,4.6,3445,1515,1185,0
11.2,1,43,6112,2,796,3,4.6,3445,1515,1185,0
6.6,2,36,8794,6,1197,4,4.85,3990,1745,1410,0
5.6,2.2,54,4076,6,1197,4,4.85,3990,1745,1410,0
10.1,1.6,39,4076,6,1197,4,4.85,3990,1745,1410,0
0.9,2.6,41,73430,2,796,3,4.6,3445,1515,1185,0
6.3,0.8,46,27003,1,1196,4,4.5,3675,1475,1510,0
11,1.4,44,8794,6,1493,4,5.2,4300,1790,1720,3
6.7,3,43,27742,2,1199,3,5.1,3993,1811,1660,5
1.7,1.6,35,290,2,1197,4,4.8,3845,1735,1335,2
10.1,1.8,47,7788,2,1497,4,5,3990,1755,1490,5
10.1,2.2,44,7788,6,1493,4,5.2,4300,1790,1720,3
0.7,0.8,52,290,2,796,3,4.6,3445,1515,1185,0
10.9,0.4,50,4076,2,1197,4,4.8,3845,1735,1335,2
11.7,2.2,45,8794,6,1493,4,5.2,4300,1790,1720,3
4.7,0.4,46,6112,2,796,3,4.6,3445,1515,1185,0
3.7,0.2,61,27003,2,796,3,4.6,3445,1515,1185,0
11.6,2,44,5410,2,1197,4,4.8,3845,1735,1335,2
10.4,0.8,60,6112,6,1493,4,5.2,4300,1790,1720,3
10.7,1.2,47,6108,2,1197,4,4.8,3845,1735,1335,2
5.8,2.4,45,27003,2,1497,4,5,3990,1755,1490,5
0.8,0,47,4076,2,796,3,4.6,3445,1515,1185,0
10.8,2.4,39,6112,6,1493,4,5.2,4300,1790,1720,3
0.6,2.2,41,8794,2,1197,4,4.8,3845,1735,1335,2
11,2.4,43,8794,6,1493,4,5.2,4300,1790,1720,3
10.1,1,47,5410,2,1197,4,4.8,3845,1735,1335,2
1.8,0.8,43,16206,2,796,3,4.6,3445,1515,1185,0
10,0.8,41,5410,6,1493,4,5.2,4300,1790,1720,3
9.1,0.4,43,7788,6,1493,4,5.2,4300,1790,1720,3
11.2,2.2,40,34738,6,1197,4,4.85,3990,1745,1410,0
6.2,0.2,51,8794,6,1493,4,5.2,4300,1790,1720,3
2.3,0.2,45,65567,2,796,3,4.6,3445,1515,1185,0
11.5,1.8,42,8794,2,1197,4,4.8,3845,1735,1335,2
1.2,0,45,34738,2,796,3,4.6,3445,1515,1185,0
0.3,0,47,34738,2,796,3,4.6,3445,1515,1185,0
11.1,1.8,40,8794,6,1493,4,5.2,4300,1790,1720,3
11.1,0.6,37,8794,6,1197,4,4.85,3990,1745,1410,0
2.9,0.8,39,35036,2,796,3,4.6,3445,1515,1185,0
8.1,0.4,38,7788,2,796,3,4.6,3445,1515,1185,0
0.9,2.8,39,27003,2,1497,4,5,3990,1755,1490,5
12.3,3.8,45,17804,6,1493,4,5.2,4300,1790,1720,3
8.5,0.2,45,8794,6,1197,4,4.85,3990,1745,1410,0
3.2,0.2,51,73430,2,796,3,4.6,3445,1515,1185,0
2.6,3,39,5410,2,1197,4,4.8,3845,1735,1335,2
5.2,4.2,49,8794,2,1197,4,4.8,3845,1735,1335,2
10.7,0.2,38,34738,2,796,3,4.6,3445,1515,1185,0
11.6,0.8,37,34738,6,1493,4,5.2,4300,1790,1720,3
6.7,2.2,55,7788,6,1493,4,5.2,4300,1790,1720,3
9.7,0.2,39,6112,2,796,3,4.6,3445,1515,1185,0
4.6,0,42,5410,2,796,3,4.6,3445,1515,1185,0
12.4,2.8,47,6108,2,998,3,4.7,3655,1620,1340,2
0.7,2.4,42,7788,6,1493,4,5.2,4300,1790,1720,3
11.9,3.4,40,34791,2,998,3,4.7,3655,1620,1340,2
7.6,0.2,45,8794,1,1196,4,4.5,3675,1475,1510,0
11.6,2.4,54,8794,2,1197,4,4.8,3845,1735,1335,2
4.8,0.6,41,27003,2,796,3,4.6,3445,1515,1185,0
0.5,3,35,27003,2,796,3,4.6,3445,1515,1185,0
4.3,3,50,290,2,1497,4,5,3990,1755,1490,5
0.9,2.6,39,34738,6,1493,4,5.2,4300,1790,1720,3
2,0.8,58,8794,2,1197,4,4.8,3845,1735,1335,2
1.7,1.2,45,13051,2,796,3,4.6,3445,1515,1185,0
6.6,3.8,36,27003,6,1493,4,5.2,4300,1790,1720,3
0.2,1.8,40,27003,6,1197,4,4.85,3990,1745,1410,0
3.2,3,45,16206,2,796,3,4.6,3445,1515,1185,0
4.4,1.4,43,73430,2,1197,4,4.8,3845,1735,1335,2
2.4,0.2,50,35036,2,796,3,4.6,3445,1515,1185,0
3.7,0.2,43,35036,2,796,3,4.6,3445,1515,1185,0
9,0.2,47,17804,2,796,3,4.6,3445,1515,1185,0
3,0.4,41,73430,2,796,3,4.6,3445,1515,1185,0
11.8,1.6,48,27742,2,998,3,4.7,3655,1620,1340,2
3,0.6,46,4076,2,1197,4,4.8,3845,1735,1335,2
8.9,2.8,36,8794,2,998,3,4.7,3655,1620,1340,2
0.5,0,45,4076,2,796,3,4.6,3445,1515,1185,0
2.6,1.2,55,8794,6,1493,4,5.2,4300,1790,1720,3
7,0.8,39,34738,6,1493,4,5.2,4300,1790,1720,3
0.8,0.6,38,34738,2,796,3,4.6,3445,1515,1185,0
4.3,0.4,43,4076,2,998,3,4.7,3655,1620,1340,2
5.5,0.6,41,7788,2,796,3,4.6,3445,1515,1185,0
0.4,0,42,5410,6,1493,4,5.2,4300,1790,1720,3
10.8,2.8,65,8794,6,1493,4,5.2,4300,1790,1720,3
10.8,2,39,5410,6,1493,4,5.2,4300,1790,1720,3
0.5,0,59,4076,2,796,3,4.6,3445,1515,1185,0
11.2,2.2,48,34738,6,1493,4,5.2,4300,1790,1720,3
9.6,0.6,40,6108,2,1498,4,4.9,3995,1695,1051,4
7.4,3.4,48,8794,2,1197,4,4.8,3845,1735,1335,2
0.8,4.2,40,4990,6,1493,4,5.2,4300,1790,1720,3
0.9,2.4,48,17804,6,1493,4,5.2,4300,1790,1720,3
5.6,3,50,8794,6,1493,4,5.2,4300,1790,1720,3
10.6,0.6,54,8794,2,1197,4,4.8,3845,1735,1335,2
1.7,0.4,40,8794,6,1197,4,4.85,3990,1745,1410,0
5.6,3.2,39,73430,2,998,3,4.7,3655,1620,1340,2
11.4,1.8,43,8794,2,998,3,4.7,3655,1620,1340,2
8.6,0.4,50,34738,2,796,3,4.6,3445,1515,1185,0
1.2,1,36,8794,2,998,3,4.7,3655,1620,1340,2
0.8,0.6,35,34738,2,1498,4,4.9,3995,1695,1051,4
5.3,3.8,35,34738,2,1197,4,4.8,3845,1735,1335,2
12,2.4,39,8794,2,1197,4,4.8,3845,1735,1335,2
0.1,0.2,40,21622,2,796,3,4.6,3445,1515,1185,0
10.8,1.4,45,34791,2,1197,4,4.8,3845,1735,1335,2
3.5,2.2,39,5410,6,1493,4,5.2,4300,1790,1720,3
12.1,1.2,40,8794,2,999,3,5,3731,1579,1155,2
11.9,1.4,35,8794,6,1493,4,5.2,4300,1790,1720,3
9.5,0.4,45,73430,2,796,3,4.6,3445,1515,1185,0
3.3,2.4,41,65567,6,1493,4,5.2,4300,1790,1720,3
10.1,2,36,8794,6,1493,4,5.2,4300,1790,1720,3
0.3,0.2,35,34791,2,998,3,4.7,3655,1620,1340,2
3.4,3,41,7788,2,1498,4,4.9,3995,1695,1051,4
4.4,1.4,36,27003,2,1197,4,4.8,3995,1735,1335,2
9,0.8,35,3264,2,796,3,4.6,3445,1515,1185,0
7.5,4.2,37,5410,6,1493,4,5.2,4300,1790,1720,3
7.1,2.2,47,8794,6,1493,4,5.2,4300,1790,1720,3
2.2,3.2,48,27003,6,1493,4,5.2,4300,1790,1720,3
11,2.8,41,7788,2,1197,4,4.8,3845,1735,1335,2
9.3,2.8,37,8794,2,998,3,4.7,3655,1620,1340,2
12.2,2,35,8794,2,1197,4,4.8,3845,1735,1335,2
1.6,0.2,37,73430,6,1493,4,5.2,4300,1790,1720,3
11.4,1.6,42,8794,2,998,3,4.7,3655,1620,1340,2
4,0.4,44,4076,2,796,3,4.6,3445,1515,1185,0
3.9,2,44,27003,2,1197,4,4.8,3845,1735,1335,2
0.8,1.4,40,6112,2,998,3,4.7,3655,1620,1340,2
5.4,0.4,48,17804,2,796,3,4.6,3445,1515,1185,0
10.4,0,53,73430,2,1497,4,5,3990,1755,1490,5
11.1,2.8,50,27003,2,1197,4,4.8,3995,1735,1335,2
11.9,2.4,42,17804,2,796,3,4.6,3445,1515,1185,0
6.9,0.6,35,27003,6,1493,4,5.2,4300,1790,1720,3
7.3,0.6,60,5410,2,796,3,4.6,3445,1515,1185,0
10.3,1.4,49,8794,6,1493,4,5.2,4300,1790,1720,3
3.9,2.8,47,4990,2,1197,4,4.8,3845,1735,1335,2
0.5,1.8,36,290,2,998,3,4.7,3655,1620,1340,2
1,0.2,43,34738,2,1197,4,4.8,3845,1735,1335,2
1,4.6,40,27003,2,998,3,4.7,3655,1620,1340,2
11.8,3.8,45,8794,2,1197,4,4.8,3845,1735,1335,2
11.7,0.6,39,27742,1,1196,4,4.5,3675,1475,1510,0
10.2,1.8,40,27003,6,1493,4,5.2,4300,1790,1720,3
7.5,1,64,27003,2,1197,4,4.8,3845,1735,1335,2
3.4,0.2,51,3264,2,796,3,4.6,3445,1515,1185,0
